account_number,user_id,transaction_date_time,product_id,product_quantity,product_unit_price
55,jlickess20n,2018-07-04 01:09:20,814,3,2949.17
685,kgleave20o,2018-09-29 00:17:47,556,3,1787.76
159,clamartine20p,2018-07-29 02:59:36,316,7,2539.34
160,bstreetley20q,2018-05-05 05:13:45,665,4,4660.72
451,agorusso20r,2019-06-12 00:51:21,831,3,4713.05
161,jstother20s,2019-11-30 15:53:48,773,6,2151.29
273,esturte20t,2019-10-28 15:13:01,562,6,2237.6
433,tpaulley20u,2018-03-01 16:12:03,492,10,4076.7
108,jcolaton20v,2019-10-06 03:33:55,448,1,2861.67
233,fmish20w,2019-11-27 06:24:26,11,2,3856.36
509,mrakes20x,2018-03-21 03:45:46,171,10,1090.88
442,mdumphries20y,2018-12-14 07:23:50,782,8,4617.81
796,pfoard20z,2019-04-24 01:39:02,605,2,2085.14
479,smoxley210,2018-12-26 04:56:34,790,6,532.94
546,tearpe211,2019-02-10 03:51:00,975,7,2582.34
687,pmathelin212,2018-10-03 19:01:23,134,4,4273.65
172,nmucklestone213,2018-01-24 06:13:51,979,9,2431.69
802,ctrevear214,2018-03-03 07:16:52,504,6,2421.57
539,jdabrowski215,2019-07-07 23:46:24,488,7,1402.42
600,dwallice216,2019-07-18 19:08:16,234,6,4795.99
226,mvasquez217,2019-11-05 00:30:41,353,10,1125.73
441,cdalgliesh218,2019-08-04 11:22:15,832,3,1467.05
678,nreadings219,2018-02-17 04:06:20,530,3,1952.44
748,amcgeaney21a,2019-01-27 11:02:08,505,2,499.47
394,gogger21b,2018-06-27 20:15:39,673,1,3533.7
810,mspringate21c,2018-04-01 18:12:33,480,7,2334.91
454,clodder21d,2018-12-30 03:21:42,184,4,3483.2
546,lallaway21e,2018-03-25 01:50:14,348,6,447.12
665,acastiblanco21f,2019-04-16 01:20:57,766,8,872.93
512,llambertini21g,2019-03-01 12:11:12,210,9,625.32
810,snorley21h,2019-11-19 00:04:37,857,4,4927.8
647,dpurkins21i,2018-02-05 04:27:54,865,9,3383.49
600,ccartmail21j,2019-05-25 23:15:47,207,7,2969.87
43,rswalowe21k,2019-05-09 10:42:59,630,3,2021.45
269,eeasum21l,2018-06-07 16:27:58,256,9,1691.92
411,lsawart21m,2018-04-07 16:12:30,141,9,2264.39
525,cchidlow21n,2019-01-04 19:53:07,549,6,2386.4
56,kselvey21o,2019-05-26 15:35:20,132,5,4236.43
881,rcampelli21p,2018-10-14 12:02:42,627,7,1531.16
274,ldohmann21q,2018-01-17 08:01:18,870,1,2462.05
489,mmcgannon21r,2018-07-21 06:29:39,125,9,4176.53
564,dcreane21s,2018-07-16 09:36:56,719,5,1447.52
317,fgarrett21t,2018-03-10 15:29:44,564,7,4856.24
80,ydunabie21u,2019-03-29 10:25:37,571,2,4387.66
605,romeara21v,2019-10-04 10:52:01,553,1,820.06
654,rinkster21w,2018-03-14 22:11:54,75,5,322.85
954,ccollingham21x,2019-01-04 07:30:04,806,3,3956.0
340,dmadgewick21y,2019-01-06 09:10:45,759,5,877.66
973,cdelacroux21z,2019-11-14 15:23:44,11,2,1854.79
881,bsellek220,2019-02-12 03:34:13,749,7,2092.97
557,cminall221,2018-09-20 22:24:09,600,8,2732.21
888,nfearnill222,2018-04-08 15:47:00,39,4,4922.95
595,kleadley223,2018-05-03 21:48:20,93,1,3422.67
907,ogiamuzzo224,2018-04-08 07:18:57,582,3,3747.5
209,spuller225,2019-02-04 08:52:14,570,7,4997.65
201,owhyke226,2018-10-31 19:04:32,224,4,4368.25
942,fevangelinos227,2019-01-03 02:19:30,192,8,2869.51
967,adibiasio228,2019-07-18 23:20:32,692,9,1977.24
943,jchartre229,2018-01-03 09:01:19,501,6,798.47
870,bhammant22a,2017-12-25 02:14:07,814,10,502.73
235,bgendrich22b,2018-01-15 02:22:52,531,3,3928.27
339,jbrignell22c,2018-05-27 17:15:58,695,10,4983.77
219,wsiman22d,2019-09-16 22:17:53,904,5,567.52
172,gdalyiel22e,2019-05-03 23:03:41,643,5,4192.11
500,vballchin22f,2019-02-16 09:35:22,293,4,3141.15
231,afarress22g,2018-02-18 13:07:20,611,1,910.71
330,rgrowcott22h,2019-11-19 08:51:14,517,10,3502.66
441,dpateman22i,2018-05-07 14:29:46,606,1,4366.23
982,ilepine22j,2018-03-03 15:50:37,877,5,2671.74
501,ntimson22k,2018-07-06 14:13:37,565,7,2453.49
632,cbosson22l,2017-12-18 01:36:12,603,8,4879.18
523,jcayzer22m,2018-01-16 22:43:52,856,10,1238.67
804,rgreenhowe22n,2018-10-10 05:42:34,964,2,2674.57
778,cisbell22o,2019-07-04 03:52:28,317,5,4359.25
63,lbeevers22p,2019-08-17 19:34:30,736,9,4477.68
96,tcurley22q,2018-10-16 05:58:08,799,7,183.1
841,bstratten22r,2018-04-18 00:07:37,260,5,3434.06
9,skingcote22s,2019-09-12 04:41:46,101,4,1961.76
159,aputton22t,2018-04-05 17:41:10,836,1,1429.51
76,dcamelia22u,2019-10-09 05:45:55,256,1,354.2
948,cranyelld22v,2018-07-28 00:30:48,616,9,2424.58
814,bcrippin22w,2019-11-05 17:05:55,716,5,3280.82
346,kgroom22x,2019-05-24 21:46:28,233,2,4597.72
799,kstrelitzki22y,2018-07-01 22:27:44,731,1,4786.39
490,mchrishop22z,2019-05-19 04:25:22,260,10,2145.87
103,dfleischmann230,2018-02-06 19:12:57,410,3,2238.42
468,ktookey231,2019-03-16 01:34:14,643,8,4870.51
692,dmably232,2019-05-02 07:27:49,932,5,165.92
633,enoar233,2019-09-14 13:46:30,936,8,1722.51
861,cskryne234,2019-05-31 16:29:25,258,5,1581.2
549,dgoering235,2018-07-22 17:46:17,735,1,4697.51
783,dfrew236,2019-01-01 17:26:21,1,6,1427.72
606,dstoving237,2019-04-08 14:05:29,201,7,2307.36
639,ghansberry238,2018-09-30 22:49:23,380,4,4728.89
457,hbeedham239,2018-09-19 11:30:05,409,9,1984.0
962,mlangcaster23a,2019-10-18 00:16:37,449,5,1845.07
478,ssutterby23b,2018-08-25 23:42:41,977,10,3459.88
791,jlamburn23c,2019-11-24 23:36:10,892,3,3671.94
883,mhorrigan23d,2019-08-07 16:48:06,222,10,1106.92
500,sridout23e,2018-03-26 09:49:48,412,7,1144.42
477,dpoolton23f,2018-10-10 11:52:46,345,5,4322.82
241,rmeldon23g,2018-11-21 10:04:49,12,9,548.24
536,stesyro23h,2018-10-21 12:38:36,270,6,3524.49
410,jtrusslove23i,2017-12-31 00:21:17,447,1,3136.03
18,ddrayn23j,2019-12-03 20:17:13,460,5,4936.49
971,aathelstan23k,2018-02-03 22:33:03,289,10,2041.21
388,bvasovic23l,2019-11-11 14:12:02,785,4,828.94
97,rcrennell23m,2018-11-09 23:35:18,232,4,2211.97
44,ttatters23n,2019-11-28 03:39:54,239,2,1493.41
120,zlashley23o,2018-11-10 04:05:11,991,6,3575.06
286,nsolly23p,2018-02-05 08:17:51,635,4,2558.65
126,edudderidge23q,2018-08-14 09:59:17,557,3,2150.85
410,jalelsandrowicz23r,2018-08-28 19:16:01,124,6,3905.08
789,elusgdin23s,2019-04-25 12:07:04,11,1,943.11
957,erozzell23t,2019-09-16 05:53:14,235,6,1196.77
734,elumox23u,2019-02-13 22:21:27,81,2,3862.82
543,bluchelli23v,2018-05-27 14:24:53,414,6,1819.24
75,madamou23w,2018-12-29 14:53:56,178,8,1754.65
218,ldeguerre23x,2018-08-09 03:53:24,519,1,2538.24
36,gwoodings23y,2018-01-18 11:12:54,20,5,2118.35
8,kcavalier23z,2018-05-14 07:34:48,675,1,3754.65
397,cwhitticks240,2019-03-30 15:28:23,24,3,233.96
422,sroseborough241,2018-10-16 21:22:57,624,6,2589.44
650,kpurdom242,2019-08-13 04:54:25,896,1,3902.15
753,gkeiling243,2018-01-21 01:44:43,714,2,2777.72
96,nreinhard244,2018-08-21 08:38:38,124,6,2465.69
489,zstolberger245,2019-10-01 02:36:16,238,10,4568.82
519,cdongles246,2018-09-25 17:37:37,354,5,866.26
126,renderby247,2019-03-19 01:09:22,468,3,91.1
274,vrobic248,2018-11-15 16:55:30,475,6,2843.38
521,dtine249,2018-01-06 14:47:44,123,9,3564.65
215,crooms24a,2018-04-11 07:34:01,612,9,2968.34
491,tmurkus24b,2018-06-18 05:16:57,923,1,4230.55
894,llewin24c,2018-01-01 16:00:53,441,8,1057.64
984,jrama24d,2018-04-14 01:16:15,80,8,298.5
470,hcholmondeley24e,2018-12-16 03:46:44,688,1,3167.42
112,hnesterov24f,2018-04-21 02:32:57,926,10,2062.95
443,kboggas24g,2018-12-01 14:06:48,667,9,2220.94
478,dbenzie24h,2018-04-10 07:38:19,779,3,4631.08
579,bfolkard24i,2018-01-24 05:19:16,814,2,1040.98
743,wtift24j,2018-11-28 12:45:19,575,5,2451.98
30,marnley24k,2019-12-09 20:22:18,258,7,4528.48
488,yroebottom24l,2018-05-06 14:44:45,991,5,4407.79
442,fgudahy24m,2017-12-10 03:51:15,757,2,3731.37
944,edeniscke24n,2018-04-19 16:09:40,885,4,2029.16
936,kekins24o,2018-04-26 10:39:58,485,5,2870.15
406,roxterby24p,2018-09-05 11:11:21,96,4,299.44
448,gchowne24q,2019-06-20 10:01:31,730,5,4319.46
717,cparfrey24r,2018-02-11 01:31:26,171,1,3084.51
706,scantrell24s,2017-12-14 09:01:40,14,6,1526.33
606,ccauston24t,2018-04-19 19:53:55,759,3,4388.36
230,gpettinger24u,2018-07-31 07:55:18,648,9,1057.15
636,acapron24v,2019-07-23 10:46:01,291,6,2333.53
388,jsize24w,2019-06-08 09:48:49,497,6,3799.16
767,sbirtley24x,2019-09-09 17:05:31,573,4,3192.36
797,aparlott24y,2018-08-06 01:51:26,321,8,1623.11
493,muc24z,2019-07-10 19:29:13,965,9,3032.07
886,msottell250,2018-02-22 04:00:57,389,1,367.05
741,nkevern251,2018-10-13 09:24:43,549,5,1465.99
522,kpinshon252,2019-03-26 02:56:29,682,7,2541.35
190,sfuzzens253,2019-08-10 01:32:20,157,3,3205.18
552,jbleythin254,2018-11-13 09:26:31,138,9,2746.88
184,gamerici255,2019-09-24 21:46:37,109,9,918.38
631,jburstowe256,2018-03-01 21:11:56,130,6,639.18
747,ehinzer257,2018-07-08 03:20:55,70,9,1234.03
399,nmapledoram258,2018-11-06 07:40:33,749,6,3687.0
810,rjansik259,2018-11-04 06:49:10,994,2,1396.51
691,jdruce25a,2019-06-11 00:03:15,581,5,3081.43
14,dzanutti25b,2019-08-06 05:38:46,17,8,4733.55
759,wtriggel25c,2018-05-30 23:57:34,817,5,1850.65
109,llaverty25d,2018-08-07 05:46:48,195,2,2956.55
931,fspencers25e,2019-02-15 07:41:18,120,3,3764.74
590,jbladge25f,2018-02-20 00:50:20,13,10,889.66
75,kdollin25g,2018-03-11 04:34:23,259,6,447.31
13,avuitte25h,2019-03-05 06:55:29,243,8,4795.29
281,rhollingsbee25i,2019-05-23 01:10:23,718,3,158.5
150,skrzyzaniak25j,2019-02-09 07:33:20,146,6,2447.44
250,kcroal25k,2018-08-05 04:47:25,819,10,3064.39
814,phowgill25l,2018-07-09 00:53:42,10,6,2338.52
668,mveness25m,2018-10-30 15:52:07,411,10,1198.26
197,hbain25n,2019-11-10 09:32:30,718,9,2725.36
600,plyman25o,2018-03-08 16:39:27,436,1,2847.64
881,bstriker25p,2018-06-06 01:06:52,508,10,2833.04
105,cmcphelim25q,2019-02-13 21:45:07,26,7,2617.64
50,arubinchik25r,2019-09-23 14:49:18,390,9,3555.49
268,jloffill25s,2018-04-01 03:18:41,808,5,487.03
666,bsket25t,2018-01-21 00:09:18,206,4,640.35
449,jcanada25u,2019-03-04 17:36:51,953,1,430.36
19,zrudkin25v,2019-06-22 13:19:08,8,7,2758.43
538,imactrustam25w,2018-03-08 09:03:23,577,8,2762.36
253,bjehan25x,2018-12-02 19:26:47,799,4,4081.59
298,wbainton25y,2018-04-26 03:21:49,839,7,4065.87
375,icarthy25z,2018-02-13 05:34:03,987,1,536.93
997,pgalego260,2019-09-12 17:09:58,663,7,4848.52
365,mkeilty261,2019-08-19 19:39:46,524,2,1088.71
318,uquigg262,2019-05-31 15:42:52,114,9,3424.9
84,astranieri263,2018-05-19 20:39:33,540,4,932.93
38,gpickett264,2018-08-10 05:07:37,120,2,4478.55
157,edroghan265,2019-02-17 17:15:13,977,9,766.27
921,iduffy266,2019-03-31 09:52:02,112,2,2057.96
375,spenwright267,2018-09-21 13:08:20,95,10,4122.93
476,schant268,2018-06-16 02:12:19,73,6,696.29
651,nstead269,2018-08-09 05:28:37,840,4,2650.73
295,gben26a,2019-10-31 22:50:53,525,10,4655.14
241,gfaill26b,2019-11-22 23:15:20,41,4,4365.44
605,gcowx26c,2019-04-15 14:36:42,297,6,355.03
299,glude26d,2018-09-17 03:22:25,346,9,2949.52
525,eblethin26e,2018-02-07 15:52:57,877,1,4444.09
670,kspencley26f,2017-12-30 17:48:19,699,6,4263.23
411,ccypler26g,2019-10-29 06:51:04,141,3,1482.99
324,bblythin26h,2018-09-25 20:19:29,566,10,3153.24
83,dyaus26i,2019-01-18 05:53:41,202,7,4702.22
559,medyson26j,2018-01-31 17:42:02,99,7,590.05
860,gstonehewer26k,2018-09-06 22:17:48,195,7,1397.64
136,palgore26l,2018-06-15 18:56:59,831,5,1989.61
785,jkirtland26m,2018-02-03 01:47:07,523,7,2131.81
398,ftinner26n,2018-02-13 22:42:25,533,4,40.21
396,ypaszek26o,2018-05-23 17:12:11,330,3,4139.73
152,kvasyukov26p,2018-03-31 15:35:11,12,4,4613.52
819,apriest26q,2018-03-06 16:05:23,854,1,3905.85
988,twaker26r,2018-12-18 08:39:00,653,9,1996.71
330,jklimentov26s,2018-12-12 18:30:19,186,9,949.77
261,agrunson26t,2017-12-27 01:41:46,533,10,2937.69
542,rshankle26u,2019-07-11 19:50:33,384,1,2640.1
830,obutt26v,2018-01-09 01:02:42,791,5,3446.7
985,bbagnal26w,2018-01-24 16:11:44,950,9,4558.14
889,ccarnalan26x,2018-11-30 12:11:01,696,8,3967.8
10,srozec26y,2018-10-22 16:20:09,523,6,3749.65
869,fbrounfield26z,2019-04-15 15:05:44,753,6,648.51
543,ppetyanin270,2018-09-09 13:23:01,818,10,1431.51
78,cjoris271,2018-03-18 12:27:55,335,10,1000.19
656,mhakes272,2018-12-19 18:30:34,834,8,1955.84
124,rreisin273,2019-03-23 07:35:08,316,9,3907.28
356,scallow274,2018-12-15 23:50:41,732,8,948.85
378,ttelling275,2019-07-05 15:10:48,936,10,1885.96
994,scamlin276,2018-08-01 23:04:01,545,8,3576.7
345,dfreed277,2018-10-05 04:02:47,539,6,2835.9
341,mattenbrow278,2018-01-02 16:18:49,431,4,2694.59
954,lvittori279,2018-09-10 23:18:00,369,4,2672.54
518,cbasey27a,2018-01-02 14:34:00,743,6,4552.77
909,dnewbury27b,2018-12-12 14:17:47,344,3,1820.62
648,inockolds27c,2019-02-25 01:33:24,12,9,2686.53
936,eleblond27d,2019-10-26 00:59:22,511,10,4373.38
940,gbartocci27e,2018-08-01 00:47:19,946,6,2516.35
824,sdowney27f,2017-12-16 21:02:11,771,5,2535.25
225,jsammon27g,2018-02-09 00:37:48,924,10,4901.37
752,crisbie27h,2019-05-03 03:18:44,217,6,4635.23
100,lwaud27i,2018-08-15 15:31:32,387,1,91.82
765,kcallicott27j,2018-11-13 21:53:53,777,10,4784.46
676,srichardt27k,2019-01-05 21:23:09,997,1,625.34
297,spuckinghorne27l,2019-01-29 00:00:53,572,2,2535.98
863,gbuckbee27m,2018-11-12 16:20:20,182,4,4792.96
816,ggurr27n,2019-07-02 13:48:46,665,7,3124.22
985,tvirgoe27o,2018-01-25 01:52:13,990,2,393.23
476,iizat27p,2018-11-30 15:48:30,183,3,2672.83
309,rrojel27q,2019-09-14 09:51:19,235,8,663.25
662,khearfield27r,2018-06-18 15:16:36,503,9,3827.51
468,nbamlet27s,2018-05-21 21:11:27,455,3,2972.06
339,dattenburrow27t,2018-02-14 13:59:47,362,1,512.52
697,bsagrott27u,2018-01-26 18:35:52,134,9,1115.49
480,aeddington27v,2019-05-25 09:38:04,686,3,599.99
186,jhallows27w,2018-02-17 03:57:31,667,7,2608.74
946,zbetteson27x,2018-04-10 07:32:04,627,10,2950.41
14,aphipson27y,2019-05-28 12:07:19,821,2,3505.95
698,ktarry27z,2019-04-17 21:20:51,174,4,1939.97
787,bmcmillan280,2019-02-25 14:53:50,633,5,3861.42
210,sdowning281,2019-08-28 14:19:16,672,6,2791.57
829,mupex282,2019-02-24 09:09:45,342,8,3237.71
310,bhamlett283,2018-11-23 05:11:03,186,10,3241.64
289,rgrevile284,2019-02-21 14:31:07,231,10,4826.31
949,zlandsbury285,2018-12-01 08:09:21,107,9,1319.76
503,mmeatcher286,2018-10-06 02:58:45,112,6,261.38
320,vsummerson287,2019-11-18 05:47:26,107,3,3105.41
62,dpurveys288,2018-03-21 15:17:28,803,5,4209.99
492,ssimmen289,2018-05-31 06:10:44,902,2,953.09
707,jciccotti28a,2019-10-08 06:54:14,917,3,4073.27
467,dpetofi28b,2019-09-05 13:01:31,496,2,1293.25
179,esheering28c,2019-01-06 08:43:46,686,8,4472.48
896,bschild28d,2019-03-29 09:42:47,876,2,2156.9
589,emcmichan28e,2019-06-08 19:38:48,340,4,2224.26
62,blune28f,2018-11-05 10:59:45,53,9,4977.36
448,shaygreen28g,2018-08-29 11:51:10,851,7,3239.88
807,dwarhurst28h,2019-09-21 07:21:22,319,8,4629.11
820,fvousden28i,2019-01-04 05:30:12,805,7,4295.49
500,hbiddy28j,2018-05-05 23:42:03,527,8,2117.22
506,segan28k,2019-09-19 03:22:07,708,6,3010.98
632,vmully28l,2019-09-29 23:50:37,323,1,371.5
554,emapstone28m,2018-12-23 06:30:56,749,9,4199.86
558,mattenbrow28n,2018-05-18 07:53:41,299,7,2477.03
998,ssperling28o,2018-06-23 20:43:43,113,6,1916.68
382,kforsdike28p,2018-03-21 19:46:17,495,6,4678.12
57,smartynov28q,2018-12-25 22:33:00,21,7,2951.75
426,twasiela28r,2018-10-01 15:10:14,704,10,920.24
757,aschnitter28s,2018-11-24 09:53:01,253,9,2393.93
343,cscotchbrook28t,2019-07-03 04:17:58,764,7,4254.3
63,dpybus28u,2019-09-03 14:21:41,726,5,2924.88
152,hhambidge28v,2018-06-26 22:26:24,377,1,3288.81
883,prozet28w,2018-07-29 04:57:45,894,1,3575.37
488,kharmant28x,2018-08-18 02:26:58,912,1,3505.46
496,rmonkhouse28y,2019-12-05 03:00:16,959,4,2926.46
950,mhickin28z,2019-10-28 22:37:33,10,4,9.69
327,eplayden290,2018-09-12 08:36:07,895,3,1228.76
173,asquires291,2018-06-27 08:43:11,647,10,1924.61
606,labbotson292,2018-02-03 16:34:34,263,5,2258.57
306,cgoman293,2019-05-04 00:08:04,279,7,3286.8
913,phoyer294,2018-03-22 07:16:15,791,9,2927.73
319,vhadingham295,2019-02-08 08:33:39,165,1,3785.51
522,cadrien296,2019-11-02 06:36:08,963,8,4258.64
940,gtersay297,2018-07-04 17:53:18,816,3,3762.88
484,kcutten298,2019-11-01 10:57:17,368,9,1603.7
323,tmaypowder299,2018-01-18 16:49:21,290,10,1397.32
918,awykey29a,2018-04-01 18:47:28,825,6,4411.81
422,skunzel29b,2019-05-27 06:35:59,884,7,670.76
502,golivetta29c,2018-09-13 00:00:48,704,9,928.72
861,joflaherty29d,2018-10-30 01:07:08,305,3,408.25
869,neburne29e,2019-02-05 21:47:25,748,6,1425.83
48,ssalkeld29f,2018-07-15 14:27:35,134,4,3429.32
153,mgunda29g,2018-01-06 09:48:32,260,1,2200.18
680,cpiotr29h,2018-12-02 23:16:13,943,2,2433.59
158,yattenbrough29i,2019-10-16 18:04:50,494,9,1714.18
112,nambresin29j,2018-09-04 18:53:47,140,7,3335.21
506,moglessane29k,2018-07-27 09:13:56,963,10,2917.06
53,kgoulbourn29l,2018-01-10 03:57:56,778,6,1752.04
734,nquesne29m,2018-10-07 18:07:37,32,7,2482.5
978,dbraitling29n,2018-05-13 08:47:51,324,1,3136.01
638,hgarnall29o,2019-05-18 04:48:44,440,10,3860.35
927,ijillins29p,2018-05-11 18:50:36,859,7,4091.46
323,acrut29q,2018-03-02 12:53:49,265,5,4231.05
81,rjenkyn29r,2018-11-25 04:33:45,494,7,3209.99
611,lcoppock29s,2018-03-15 02:03:22,341,4,3605.03
396,mfoch29t,2019-04-19 14:23:59,187,7,4359.34
332,msowrah29u,2018-11-10 01:49:23,974,3,4844.06
945,dmaiden29v,2018-03-25 23:22:07,608,7,850.98
329,jhoofe29w,2019-07-13 17:30:18,284,5,3505.51
897,ashort29x,2018-08-23 21:35:01,911,5,4726.71
169,astilly29y,2019-06-23 13:04:38,963,2,4582.27
862,cottiwill29z,2018-08-01 22:18:31,227,4,4605.88
49,ltoll2a0,2018-10-06 00:24:46,224,6,2979.32
363,rcurado2a1,2018-02-06 22:39:22,42,8,2748.71
730,bstrangeways2a2,2018-06-18 22:57:10,811,6,1286.9
503,jcarlsson2a3,2018-04-13 22:49:52,693,10,4992.72
175,astaubyn2a4,2018-02-23 09:42:06,312,3,3940.87
764,fhardesty2a5,2019-07-15 03:03:43,641,8,3673.45
702,jocurneen2a6,2018-10-27 02:22:40,455,9,791.17
769,atustin2a7,2018-07-05 19:00:21,225,5,1928.53
384,cbadsworth2a8,2017-12-12 00:13:10,861,9,4041.67
281,pfletcher2a9,2017-12-31 14:50:55,991,8,645.22
876,gfrome2aa,2017-12-20 01:04:38,64,5,1034.13
258,gjulien2ab,2018-10-23 18:44:51,621,5,904.41
791,cperillo2ac,2019-09-23 01:20:02,983,6,2819.4
466,bhansford2ad,2019-03-29 16:13:46,564,10,486.94
36,bgoble2ae,2018-06-18 06:55:31,368,10,1234.78
720,mkeeping2af,2018-07-08 18:23:04,54,5,4743.36
512,heannetta2ag,2018-09-30 10:38:10,93,6,3767.85
376,mmcclaughlin2ah,2018-05-18 23:35:05,194,1,659.86
534,agrinikhin2ai,2019-08-05 10:39:37,347,5,4.19
451,vharbin2aj,2019-06-26 20:11:58,563,3,3990.21
564,awolters2ak,2019-07-28 02:24:45,153,10,4566.75
253,drainbird2al,2019-07-18 12:30:45,571,4,2329.34
105,mmcsporrin2am,2019-09-25 22:35:31,499,8,77.05
24,mdust2an,2019-08-12 19:37:24,432,1,4082.2
145,aauld2ao,2018-11-15 23:29:59,404,3,830.35
185,jpyecroft2ap,2019-02-21 07:12:02,486,9,133.88
731,bteece2aq,2018-04-16 15:16:03,547,7,4043.18
217,ckarolowski2ar,2018-12-27 17:53:03,404,2,3520.54
687,dogglebie2as,2018-06-04 00:55:31,426,7,3804.17
865,mspark2at,2018-11-28 12:54:06,541,2,1737.3
859,afyfield2au,2019-02-22 08:46:45,565,9,221.55
17,mgemnett2av,2019-05-17 14:50:16,188,10,3598.38
505,hparrott2aw,2019-04-21 12:35:31,944,3,3594.61
832,isemark2ax,2019-10-25 23:34:16,367,2,4213.36
157,kmatthessen2ay,2018-01-22 10:42:32,342,9,311.22
540,bfernier2az,2019-09-30 07:24:30,651,6,1307.6
878,asellack2b0,2018-02-17 08:04:53,280,9,3730.1
91,dderisly2b1,2019-09-23 09:10:31,591,8,793.64
450,acanlin2b2,2019-07-15 16:02:21,730,5,1556.76
927,fdarlow2b3,2019-05-13 02:04:20,809,5,4636.27
290,dbillingsley2b4,2019-07-02 16:47:37,68,2,4125.83
468,tnode2b5,2019-06-06 06:04:21,978,5,548.51
765,aglazier2b6,2018-07-21 15:04:12,823,7,3712.7
354,adoumenc2b7,2018-11-15 06:20:00,168,10,3264.61
777,smarunchak2b8,2018-07-24 19:32:08,92,10,4517.29
439,pseear2b9,2019-10-30 03:57:12,404,6,3162.74
746,hparke2ba,2018-04-14 01:22:48,166,7,2341.43
13,epickavant2bb,2018-06-23 12:53:52,517,8,2843.09
920,bnewall2bc,2019-02-20 14:44:34,765,10,2460.64
793,dgerrad2bd,2019-02-25 08:00:42,877,5,41.71
715,csoutherell2be,2019-01-07 15:49:54,375,2,3401.63
507,fbellanger2bf,2018-02-12 18:14:03,861,6,2585.74
780,rcheke2bg,2017-12-13 13:55:36,676,7,3355.29
592,vscreach2bh,2019-06-03 10:28:04,814,10,3162.89
692,elarmuth2bi,2019-12-05 22:04:39,384,8,3420.07
569,tmacpeake2bj,2019-05-30 12:44:23,353,7,1597.25
260,gormond2bk,2018-05-21 17:14:36,172,8,4448.24
140,vstein2bl,2018-03-14 23:10:12,520,3,2638.97
363,lmiddlemass2bm,2018-07-27 17:43:26,677,4,4786.98
319,dcapp2bn,2018-04-04 19:03:14,384,8,3052.11
838,fboame2bo,2019-07-17 16:54:39,907,8,3093.48
661,mswayton2bp,2018-03-04 04:55:38,821,2,2642.14
506,nabbets2bq,2018-06-27 05:16:35,499,3,2609.59
643,jsandyford2br,2019-04-08 05:08:25,885,5,1458.3
30,agarstan2bs,2018-10-05 13:10:09,3,7,4834.14
981,mmerit2bt,2018-12-07 05:12:29,137,4,967.77
95,ttutton2bu,2018-04-29 09:38:19,960,3,2567.98
642,bmartinon2bv,2019-03-21 15:38:39,856,5,3898.74
927,pbirk2bw,2019-08-26 09:17:06,654,5,886.18
639,vaps2bx,2018-04-20 23:38:13,496,6,1201.97
573,sdunbabin2by,2018-04-22 08:51:39,5,2,2044.87
8,ekeane2bz,2019-07-02 21:19:06,486,6,2995.51
506,arippingall2c0,2018-04-10 22:23:20,295,1,3104.41
407,aferreo2c1,2018-07-09 01:21:03,256,9,112.93
884,soduilleain2c2,2019-08-11 13:23:09,700,2,2801.36
441,odudny2c3,2019-05-25 02:54:08,430,9,2739.09
674,eosullivan2c4,2019-03-03 06:33:08,441,6,2691.48
62,casman2c5,2019-10-03 07:32:30,328,8,1144.29
251,afolk2c6,2018-01-23 01:30:43,347,8,3056.82
403,ajahnisch2c7,2017-12-31 15:26:59,450,3,4391.25
161,scasaro2c8,2018-05-04 17:42:09,936,5,4910.7
69,lkintish2c9,2018-02-01 07:13:11,945,4,1714.4
166,gchasen2ca,2019-05-06 11:46:10,6,2,1671.44
829,scrust2cb,2018-05-07 17:57:15,26,6,915.27
812,tstorrar2cc,2018-09-02 04:51:50,170,4,4999.62
15,bklimuk2cd,2018-11-14 17:06:02,906,2,2723.24
366,mgoadbie2ce,2019-05-10 21:17:04,675,8,4675.56
589,bcraythorn2cf,2019-06-09 03:15:01,748,3,1222.3
958,rmaccaffery2cg,2019-10-25 05:20:48,878,9,1669.04
397,jingraham2ch,2019-12-04 08:15:08,459,7,2973.41
910,dfortye2ci,2018-03-24 16:14:55,271,6,4289.44
478,dhutley2cj,2019-06-07 09:01:32,954,1,2016.59
899,mrockhill2ck,2018-08-31 15:22:14,800,2,4889.85
677,stowers2cl,2018-10-24 21:02:03,142,1,720.53
547,pbesset2cm,2018-03-15 15:16:10,100,10,4123.25
345,csawford2cn,2018-07-01 09:14:32,232,5,781.04
986,caguirre2co,2018-08-05 07:03:12,142,8,1397.83
669,ssulland2cp,2019-03-22 21:25:50,144,10,4643.6
686,tshovell2cq,2019-10-21 03:52:49,413,4,2448.88
65,chedger2cr,2019-10-06 13:34:02,650,3,730.27
853,ftownes2cs,2019-02-07 19:58:47,801,2,1412.38
252,htesoe2ct,2018-03-12 10:46:21,642,9,3637.54
403,akarchewski2cu,2017-12-29 14:36:22,643,6,3069.59
209,wcastlake2cv,2018-07-21 18:00:27,35,1,1186.99
107,dpoore2cw,2018-07-24 21:46:44,76,5,1718.44
312,vhammel2cx,2019-08-30 04:49:50,538,7,3916.73
258,sblance2cy,2018-09-06 20:48:15,145,7,1147.25
369,ogrimbleby2cz,2019-04-26 10:00:04,133,1,4543.61
378,jbenning2d0,2018-04-24 17:55:25,428,8,3998.62
